subject_id,session_number,seed,n_trials,n_test,block,base_bits,glm_bits,mmlpf_bits,diff_bits,glm_sigma,sigma_alpha,sigma_beta,sigma_phi,mean_beta,max_beta,mean_phi,mmlpf_loss_conc,mmlpf_worst_bits,glm_loss_conc,glm_worst_bits,seconds,error
639872,5,4,585,120,20,1.0879505153798026,0.38206362080731154,0.4634496051200227,-0.08138598431271116,0.030937529136092577,0.10438918033565911,0.22998023756425298,0.24557730994039523,8.88730453665508,48.85887902467492,2.2606973763859566,0.42373616315640217,5.1026795130785265,0.510128309483422,4.801694357502116,19.8,
639872,5,0,585,120,20,1.002811127814592,0.6054788521988763,0.9038858269450495,-0.29840697474617317,0.03718521202611449,0.19546617554030596,0.34016502587132175,0.11065399663690718,24.85773595616366,87.5937141639281,1.56575259504353,0.25141269233088387,5.497448298644375,0.30222618943952073,4.374080531536898,28.5,
639872,5,6,585,120,20,1.2366766160314056,0.5063210439163549,0.5723374470465085,-0.06601640313015356,0.030937529136092577,0.21702996332085855,0.35904345075187527,0.19106527098822834,16.001574644323824,78.27330557193352,1.9504151230217335,0.27396013070578834,5.134345763430427,0.36150727116753795,4.750041155773181,16.2,
639872,5,8,585,120,20,1.108998629894573,0.49013024439959596,0.48206612625351025,0.008064118146085708,0.03553909492430536,0.35252262651231414,0.38849758970838494,0.18465301420546482,17.862161607316697,87.00744352320419,2.1382491317386045,0.3297574212064262,4.587741399357462,0.30218385364235717,3.6893905094800923,16.2,
639872,5,7,585,120,20,1.0010383948107036,0.3833100829042064,0.42459879101506587,-0.041288708110859496,0.03718521202611449,0.07048683885485388,0.2557375950925383,0.15750231134866588,12.786355548306103,74.61529365461786,2.0186394721099736,0.4947101526856996,4.849059393806043,0.45894581520141264,4.152491662030772,16.4,
639872,5,5,585,120,20,1.0247980048688023,0.40179400001193116,0.6549709013595123,-0.25317690134758114,0.030937529136092577,0.14145678331979392,0.18505117149229233,0.367085099120658,15.861197708986518,57.780731736682434,2.106975534730096,0.3619015923572345,6.401919837760834,0.4046524767824969,3.707841978576497,25.2,
639876,1,0,785,160,20,0.928578101362481,0.44237251311860293,0.4873322662072718,-0.0449597530886689,0.048870524013532354,0.20226319742291135,0.06961897789051116,0.3893578745204523,22.171395938243617,50.64465455844463,3.0184865932031175,0.3549475359291818,5.351084068956415,0.3871276530372449,4.279996392570686,49.6,
639876,1,1,785,160,20,0.8736855885823083,0.32736935384292076,0.5647243658733864,-0.2373550120304656,0.04424416597205886,0.21642999463684637,0.26087596209999186,0.027635962662045294,53.27256343792414,93.50692118581466,0.6385833007399909,0.40338907338071,5.371996421965771,0.4987967001262061,5.960623428870867,49.5,
639876,1,2,785,160,20,1.0831991464580077,0.3464832694412947,0.6242107096405033,-0.2777274401992086,0.06181624934038881,0.06264098704674409,0.18475316338469466,0.3884950858173043,8.886467336581298,56.44173176169931,3.3726049392029185,0.3073335333270464,6.2852729373851,0.4022686926055866,5.714813695908886,49.6,
639876,1,3,785,160,20,0.8736855885823083,0.3699284307375929,0.4945538915363089,-0.124625460798716,0.06402934358058855,0.1463578876536048,0.3898396020648227,0.36601036344205845,31.99045373669843,89.10617890427994,2.989276109934555,0.43650473587252353,6.504783492073815,0.5696225444038634,6.297158082233486,49.9,
639876,1,4,785,160,20,1.0496989829099703,0.33194486219905506,0.6155327040815063,-0.28358784188245123,0.048870524013532354,0.18544051005061216,0.009718305135251848,0.3129427101750674,12.599799792877395,21.30328150045909,2.6790430239046104,0.29415309860516736,7.655786656393263,0.5164084842702349,5.275625219579445,49.4,
639876,1,6,785,160,20,0.9180242797428987,0.31425003084473635,0.31724784624669494,-0.0029978154019585923,0.04271604154821699,0.1277700507047723,0.36202154468980186,0.39186115832329277,34.246211018953275,82.71033506112947,3.2819662055633856,0.4688113546318856,5.6675674625488925,0.633533427545385,6.362732294163594,49.7,
639876,1,5,785,160,20,0.9513997360821913,0.35071912495370766,0.3478612042631597,0.002857920690547966,0.04271604154821699,0.18359163489352145,0.0571422008815346,0.34816939361479476,14.452432863119842,27.680477523996718,2.7555554084375355,0.46522844384251405,4.380421480518278,0.42766901808173374,4.2339695707972185,50.3,
639876,1,7,785,160,20,0.8346748817041305,0.3363622265790973,0.4803576168490228,-0.14399539026992547,0.06181624934038881,0.28567322728341304,0.13086264876413167,0.13283827303613288,15.077509938781702,45.40024845039434,2.1284737766077706,0.4113160477864405,5.627450029051188,0.49317851239979504,5.095758076049631,50.4,
639876,1,8,785,160,20,0.8365850842175723,0.16538223014280756,0.3944374945320397,-0.22905526438923213,0.04271604154821699,0.2924488871892038,0.14083768513202854,0.23783670397482568,17.028704150826936,51.171912054252275,1.9820817710301686,0.23760138540595357,2.4461490123275023,0.4698165250468666,4.20324805969448,49.4,
639876,1,9,785,160,20,0.9232301584317775,0.29652615824175826,0.44427309993444003,-0.14774694169268177,0.07043397710876524,0.3197349130781019,0.30133285112922514,0.27779886693239264,41.257107293549254,96.47518033872423,2.692214576500349,0.4834652333634989,6.2153152000587,0.5383401181701376,5.16508873382748,49.4,
639876,2,0,832,160,20,0.13854104679910484,0.10579600238810812,0.17368380079664997,-0.06788779840854185,0.04271604154821699,0.3667620756524848,0.2183773270126183,0.218627764045766,30.612253618844385,85.19750531002845,1.4226902946609115,0.29554956270046234,3.468093413481378,0.3804970379801472,5.425615964747315,53.0,
639876,2,1,832,160,20,0.13854104679910484,0.07534745823691245,0.140598054493522,-0.06525059625660955,0.04844011014866123,0.36717681641060473,0.31172700943324844,0.3583825195712499,48.18908813050309,89.9943265326225,1.5109199223483634,0.28559453067111323,4.173917053165693,0.44772982943520706,4.169257748728764,53.2,
639876,2,2,832,160,20,0.2670810648219496,0.23948392583312197,0.2515877344849812,-0.0121038086518592,0.05872371726682196,0.3969793797909767,0.22283508572125074,0.03491542593841529,66.07098609055244,93.51954825404667,0.4413408971920982,0.7914085426968749,8.979109449745042,0.8732106784011764,6.917608451891827,52.9,
639876,2,3,832,160,20,0.11852182356449573,0.0497224038841837,0.11238820446714007,-0.06266580058295637,0.04849576042259258,0.3314640134986996,0.24758251171811962,0.17793763035562327,49.411754855367334,94.77001231130065,1.0585551652188412,0.12662567793243973,0.31240761863659644,0.10926976245519501,0.11949749333852171,53.4,
639876,2,4,832,160,20,0.2445971755245039,0.19781513358355013,0.23251428125842333,-0.0346991476748732,0.048870524013532354,0.33725971058135795,0.24628718350818082,0.22589330512468558,45.11758877106501,93.39929723439529,2.05205472117691,0.6346370928830419,4.927421456117066,0.8010314372980305,6.281097396236103,53.8,
639876,2,5,832,160,20,0.5480778468699848,0.16477289702081171,0.14501421377141088,0.019758683249400832,0.05872371726682196,0.34257019109008835,0.39119566128997385,0.15233709180680116,63.0080592051944,96.81796817707645,0.051399447921914504,0.5954996243213958,4.167445364593735,0.7452133675666155,6.487151659359693,53.8,
639876,3,0,631,120,20,0.8416550811403783,0.21774626922983084,0.32821392590710907,-0.11046765667727823,0.10840969999267416,0.18710262356616028,0.1148307811494429,0.056301004882291034,29.45921292672664,65.40701381872287,0.5700820455621183,0.47466487573528116,8.021025858391654,0.6784745214332482,6.272385762085154,39.8,
639876,3,1,631,120,20,1.1320505631102447,0.06401346133912106,0.06128334901825851,0.0027301123208625516,0.08616328204742763,0.19588590285626786,0.12432471402285353,0.09003774596278517,28.717778277966406,64.592279305139,1.1710608423353714,0.2684620037836198,0.4093756795045806,0.10738921738312453,0.13748711030386218,40.4,
639876,2,6,832,160,20,0.41206220268144894,0.30100603469836884,0.3783137126163683,-0.07730767791799947,0.07043397710876524,0.39487948594932887,0.35006368739700244,0.2848341262180497,42.84648406664599,100.0,2.678637184958855,0.7234312959652447,7.511689541306768,0.7916659443067018,7.103885878520296,53.1,
639876,2,7,832,160,20,0.13854104679910484,0.11041583653368933,0.17907998904748373,-0.0686641525137944,0.057639088599811754,0.21791313821909694,0.26986782436250695,0.25329967718763774,38.317160343785915,93.22512736792602,2.5974462594204235,0.38829632031074107,3.29547166928849,0.6312448082590753,4.896516104944315,52.7,
639876,3,2,631,120,20,1.1061372053829739,0.24384523174957534,0.25558684761527617,-0.011741615865700827,0.09724954696120812,0.07999119995795005,0.23462705984677562,0.22633453675853896,48.831051722228075,81.8233886724289,1.3440362264120764,0.848147858153716,7.2583934975719515,0.8620275777610225,6.843154853705056,40.6,
639876,3,3,631,120,20,0.9022795940598324,0.24983953340834889,0.2668812353561679,-0.017041701947819038,0.10138338702858328,0.21439064859481594,0.02871531985152931,0.05123183098819206,27.34075673645258,67.3941721734771,0.9385005262260199,0.844083300596957,11.233067110635888,0.8261174828722166,6.165307277672083,40.8,
639876,2,8,832,160,20,0.36170813283956715,0.23299720828398565,0.330612519518256,-0.09761531123427034,0.07043397710876524,0.31761316611745616,0.20228784715655873,0.30792489932301775,40.629757444003154,82.61629222809351,2.325297952250693,0.6483273716376998,7.551435158629202,0.7568566324837087,7.163601947933247,53.5,
639876,2,9,832,160,20,0.13854104679910484,0.08029158429778113,0.10660608879632276,-0.026314504498541627,0.04754611467613775,0.31761316611745616,0.20228784715655873,0.30792489932301775,32.141083470058874,66.78766884568633,1.9486734973257749,0.4105965035029908,4.441252281837044,0.5214579210742144,4.794040982536735,53.2,
639876,3,4,631,120,20,1.0458752087496586,0.463913212957716,0.5914829078699666,-0.12756969491225062,0.08339260611379495,0.1377057581573093,0.015590690677535463,0.1877750390494885,18.567577166071086,26.044007207530942,2.054239624074764,0.5617651386162723,12.186924877019734,0.6488666717537026,7.524370843895417,40.2,
639876,3,6,631,120,20,1.0935712354922662,0.8218671021928512,0.3377790137606741,0.4840880884321771,0.08691249686283227,0.011773307261197269,0.06136798283712147,0.11731492590203145,11.63989713372942,37.70278094218756,2.133337599884633,0.7012631428645832,7.545078026739572,0.32031532893964276,5.635701549749284,40.0,
639876,3,5,631,120,20,1.002216487585689,0.15674272527594996,0.48784176091845777,-0.3310990356425078,0.08691249686283227,0.22968146272267043,0.0493469283295109,0.02216661997790287,20.87579516301372,32.620881828018554,0.5328965798786846,0.23179074573915268,3.190291133476725,0.6907740206589251,5.092840328369089,40.3,
639876,3,7,631,120,20,0.853524271003769,0.42233731824757353,0.38252729455831863,0.0398100236892549,0.09200841071139738,0.02561933809693062,0.228158060555563,0.08449485912772634,45.97614101850102,86.79803737551644,1.852661691136982,0.754991274295119,9.828852493048517,0.7078503327127835,8.255240118869981,40.2,
639876,3,8,631,120,20,0.8031504226038054,0.3571345819401622,0.3902467935440998,-0.033112211603937625,0.09319574582165163,0.16389874575486052,0.016778840692672853,0.04011191869392802,18.473433984644497,25.929419151119518,0.9938803516758984,0.3324517618892193,6.495204851661706,0.49134796006270126,6.497343617657401,40.8,
639876,3,9,631,120,20,0.9183013518838545,0.0780334910937194,0.18048421891267524,-0.10245072781895584,0.08616328204742763,0.23616209684609324,0.15043229657594923,0.031642190620618904,36.056860454625856,83.35692914553309,0.818111289435791,0.17687514499291834,0.7313400733127025,0.2797592015636759,0.4467976144606154,40.8,
639876,4,0,711,140,20,1.0413251438766913,0.1286088423764722,0.12359585739612657,0.005012984980345622,0.07043397710876524,0.3527293811990274,0.2782870981505584,0.15324590112801856,48.31499671842843,96.52935248446266,1.6511169987031395,0.2846493676659419,2.9479649116724285,0.40337110936252324,5.372459760755266,45.0,
639876,4,1,711,140,20,0.8409772706773927,0.1817790067765256,0.16605910401856905,0.01571990275795654,0.07820953361511583,0.21304980746631594,0.263897009310998,0.1326269267879605,49.87050986907374,84.90777166270905,1.9023804074944535,0.6546069244856533,5.504217828300777,0.7746022035388034,5.542233580306916,45.3,
639876,4,2,711,140,20,1.1751351269988506,0.23151395444169376,0.21190012196087074,0.019613832480823018,0.08691249686283227,0.16720160467300138,0.22915529152844222,0.1537095788158746,43.64248403208798,85.90294999716586,1.8869893789180034,0.5511219012412194,3.060947274280298,0.42580237791980635,4.808056896002123,45.0,
639876,4,3,711,140,20,0.8740392760561809,0.11028377847679473,0.23327988149627632,-0.12299610301948159,0.07043397710876524,0.13867171383541288,0.08275948383816033,0.07095485444304445,26.762883160071024,80.14535087011886,0.933334685788559,0.2521938167218298,1.1995497308246474,0.3597218344141405,0.8022269903573622,44.9,
639876,4,4,711,140,20,0.7755304451391454,0.20634019397664055,0.3718245885619859,-0.16548439458534536,0.10772446845809901,0.31909373963306015,0.05830591620330508,0.05731612209803533,29.716175659205344,60.71877584127282,1.046291240693389,0.4130167249734183,5.075819841228714,0.7481301859677914,6.05533232038508,45.5,
