subject_id,base rate,GLM one-step,MMLPF one-step,gap,sigma_alpha,sigma_beta,sigma_phi
713379,1.0361919707633405,0.5452450909626836,0.5243577788700151,0.020887312092668475,0.304139774877261,0.36450108309166446,0.0852335453126788
751766,1.1150024662804316,0.24897784591234956,0.31782334820459535,-0.06884550229224579,0.19939593552406762,0.03382805279936457,0.13503049264217776
